Id,Id_user,Id_item,App_name,Genres,Developer,Release_date,Price,Recommend,Posted,Sentiment_analysis,Playtime_forever
23041076561198004203858,76561198004203858,230410,Warframe,Action,Digital Extremes,2013.0,0.0,1,2015,0,7122
25249076561198004203858,76561198004203858,252490,Rust,Action,Facepunch Studios,2013.0,19.99,1,2014,2,10220
25040076561198004203858,76561198004203858,250400,How to Survive,Action,Eko Software,2013.0,14.99,1,2015,1,736
34611076561198004203858,76561198004203858,346110,ARK: Survival Evolved,Action,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017.0,59.99,1,2015,2,16709
21495076561198027522403,76561198027522403,214950,Total War™: ROME II - Emperor Edition,Strategy,Creative Assembly,2013.0,59.95,0,2014,0,3250
26212076561198027522403,76561198027522403,262120,Toy Soldiers: Complete,Action,"Signal Studios,Krome Studios",2016.0,14.99,1,2014,2,389
23209076561198027522403,76561198027522403,232090,Killing Floor 2,Action,Tripwire Interactive,2016.0,29.99,0,2015,0,737
221100MapleB0y,MapleB0y,221100,DayZ,Action,Bohemia Interactive,2013.0,34.99,1,2014,0,14850
242760witcher01,witcher01,242760,The Forest,Action,Endnight Games Ltd,2014.0,14.99,1,2014,0,151
252950witcher01,witcher01,252950,Rocket League®,Action,"Psyonix, Inc.",2015.0,19.99,1,2015,2,12305
236430witcher01,witcher01,236430,DARK SOULS™ II,Action,"FromSoftware, Inc",2014.0,39.99,1,2014,1,11036
335300witcher01,witcher01,335300,DARK SOULS™ II: Scholar of the First Sin,Action,"FromSoftware, Inc",2015.0,39.99,1,2015,1,3803
220240xXAussieRockXx,xXAussieRockXx,220240,Far Cry 3,Action,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai",2012.0,19.99,1,2014,2,14546
220240xXAussieRockXx,xXAussieRockXx,220240,Far Cry 3,Action,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai",2012.0,19.99,1,2014,2,14546
220240xXAussieRockXx,xXAussieRockXx,220240,Far Cry 3,Action,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai",2012.0,19.99,1,2014,2,14546
220240xXAussieRockXx,xXAussieRockXx,220240,Far Cry 3,Action,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai",2012.0,19.99,1,2014,2,14546
304050xXAussieRockXx,xXAussieRockXx,304050,Trove,Action,Trion Worlds,2015.0,0.0,1,2015,2,8163
304050xXAussieRockXx,xXAussieRockXx,304050,Trove,Action,Trion Worlds,2015.0,0.0,1,2015,2,8163
304050xXAussieRockXx,xXAussieRockXx,304050,Trove,Action,Trion Worlds,2015.0,0.0,1,2015,2,8163
304050xXAussieRockXx,xXAussieRockXx,304050,Trove,Action,Trion Worlds,2015.0,0.0,1,2015,2,8163
209870Toe5,Toe5,209870,Blacklight: Retribution,Action,Hardsuit Labs,2012.0,0.0,1,2014,2,544
327890SWFTFries,SWFTFries,327890,I am Bread,Action,Bossa Studios,2015.0,12.99,1,2015,2,301
21964076561198050776986,76561198050776986,219640,Chivalry: Medieval Warfare,Action,Torn Banner Studios,2012.0,24.99,1,2014,2,11641
27520076561198050776986,76561198050776986,275200,Westerado: Double Barreled,Action,Ostrich Banditos,2015.0,14.99,1,2015,0,3027
23345076561198072342419,76561198072342419,233450,Prison Architect,Indie,Introversion Software,2015.0,29.99,1,2014,2,462
4000TahuW,TahuW,4000,Garry's Mod,Indie,Facepunch Studios,2006.0,9.99,1,2014,2,57646
269290TahuW,TahuW,269290,liteCam Game: 100 FPS Game Capture,Utilities,Rsupport Inc.,2014.0,14.99,1,2015,2,2216
1068076561198084906493,76561198084906493,10680,Aliens vs. Predator™,Action,Rebellion,2010.0,14.99,1,2014,1,41
73076561198084906493,76561198084906493,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2014,2,6872
5523076561198084906493,76561198084906493,55230,Saints Row: The Third,Action,Volition,2011.0,9.99,1,2014,2,3910
37716076561198097640986,76561198097640986,377160,Fallout 4,RPG,Bethesda Game Studios,2015.0,29.99,1,2015,1,5014
7860ED13,ED13,7860,NecroVision,Action,The Farm 51,2009.0,4.99,1,2014,1,119
252350ED13,ED13,252350,Double Dragon: Neon,Action,"WayForward,Abstraction Games",2014.0,9.99,1,2014,2,632
262260ED13,ED13,262260,Jets'n'Guns Gold,Action,Rake in Grass,2014.0,6.99,1,2014,2,313
291480ED13,ED13,291480,Warface,Action,Crytek,2014.0,0.0,0,2014,0,42
307780ED13,ED13,307780,Mortal Kombat X,Action,"NetherRealm Studios,High Voltage Software",2015.0,19.99,0,2015,1,3533
55076561198036810976,76561198036810976,550,Left 4 Dead 2,Action,Valve,2009.0,19.99,1,2014,1,10543
20436076561198036810976,76561198036810976,204360,Castle Crashers®,Action,The Behemoth,2012.0,14.99,1,2014,2,1025
33732076561198036810976,76561198036810976,337320,Paint the Town Red,Action,South East Games,2015.0,14.99,1,2015,2,710
4000lordthanatosbr,lordthanatosbr,4000,Garry's Mod,Indie,Facepunch Studios,2006.0,9.99,0,2014,1,657
550lordthanatosbr,lordthanatosbr,550,Left 4 Dead 2,Action,Valve,2009.0,19.99,1,2013,1,2936
9990076561198040899282,76561198040899282,99900,Spiral Knights,Action,Grey Havens,2011.0,0.0,1,2014,2,471
22138076561198040899282,76561198040899282,221380,Age of Empires II HD,Strategy,"Skybox Labs,Hidden Path Entertainment,Ensemble Studios",2013.0,19.99,1,2014,0,1635
25249076561198040899282,76561198040899282,252490,Rust,Action,Facepunch Studios,2013.0,19.99,1,2014,1,5153
10741076561198040899282,76561198040899282,107410,Arma 3,Action,Bohemia Interactive,2013.0,39.99,1,2015,2,17729
64000Leopardts,Leopardts,64000,Men of War: Assault Squad,Strategy,Digitalmindsoft,2011.0,9.99,1,2014,2,9680
333950Leopardts,Leopardts,333950,Medieval Engineers,Action,Keen Software House,2015.0,19.99,1,2015,2,1734
383120Leopardts,Leopardts,383120,Empyrion - Galactic Survival,Adventure,Eleon Game Studios,2015.0,19.99,1,2015,2,13420
27055076561198081791076,76561198081791076,270550,Yet Another Zombie Defense,Action,Awesome Games Studio,2014.0,1.99,1,2015,2,341
22110076561197986468427,76561197986468427,221100,DayZ,Action,Bohemia Interactive,2013.0,34.99,1,2014,0,11402
304050simplyremi,simplyremi,304050,Trove,Action,Trion Worlds,2015.0,0.0,1,2015,2,184
730simplyremi,simplyremi,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2015,1,39674
22288076561198046584688,76561198046584688,222880,Insurgency,Action,New World Interactive,2014.0,9.99,1,2015,2,753
37716076561198046584688,76561198046584688,377160,Fallout 4,RPG,Bethesda Game Studios,2015.0,29.99,1,2015,0,4372
105600Kootrasman,Kootrasman,105600,Terraria,Action,Re-Logic,2011.0,9.99,1,2015,2,20959
304050Kootrasman,Kootrasman,304050,Trove,Action,Trion Worlds,2015.0,0.0,0,2015,1,392
351290Kootrasman,Kootrasman,351290,Survival: Postapocalypse Now,Action,TB Games,2015.0,4.99,0,2015,1,24
4000spiderwizard2,spiderwizard2,4000,Garry's Mod,Indie,Facepunch Studios,2006.0,9.99,1,2014,1,134529
730spiderwizard2,spiderwizard2,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2014,1,30771
49520spiderwizard2,spiderwizard2,49520,Borderlands 2,Action,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012.0,19.99,1,2015,2,7452
219640spiderwizard2,spiderwizard2,219640,Chivalry: Medieval Warfare,Action,Torn Banner Studios,2012.0,24.99,1,2014,0,495
210770spiderwizard2,spiderwizard2,210770,Sanctum 2,Action,Coffee Stain Studios,2013.0,14.99,1,2014,1,200
311210spiderwizard2,spiderwizard2,311210,Call of Duty®: Black Ops III,Action,Treyarch,2015.0,59.99,1,2015,1,4098
356070adi_a12,adi_a12,356070,Commander Cool 2,Action,Orlyapps,2015.0,2.99,1,2015,2,415
384150adi_a12,adi_a12,384150,TeraBlaster,Action,Black Shell Games,2015.0,0.0,1,2015,2,306
400076561198041284313,76561198041284313,4000,Garry's Mod,Indie,Facepunch Studios,2006.0,9.99,1,2013,1,45870
10490076561198041284313,76561198041284313,104900,ORION: Prelude,Action,"Trek Industries, Inc",2013.0,0.99,1,2014,2,1672
25249076561198117813768,76561198117813768,252490,Rust,Action,Facepunch Studios,2013.0,19.99,1,2014,2,5584
10560076561198076638440,76561198076638440,105600,Terraria,Action,Re-Logic,2011.0,9.99,1,2013,2,4702
2424076561198076638440,76561198076638440,24240,PAYDAY™ The Heist,Action,OVERKILL Software,2011.0,14.99,1,2014,2,5426
893076561198060496164,76561198060496164,8930,Sid Meier's Civilization® V,Strategy,"Firaxis Games,Aspyr (Mac, Linux)",2010.0,29.99,1,2014,0,10888
73076561198062244065,76561198062244065,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2015,1,2107
237990VRBones,VRBones,237990,The Banner Saga,Indie,Stoic,2014.0,19.99,1,2014,2,2893
312990VRBones,VRBones,312990,The Expendabros,Action,Free Lives,2014.0,0.0,1,2015,1,45
247080VRBones,VRBones,247080,Crypt of the NecroDancer,Action,Brace Yourself Games,2015.0,14.99,1,2014,1,2086
21442076561198068688231,76561198068688231,214420,Gear Up,Action,Doctor Entertainment AB,2015.0,0.0,1,2015,1,599
24882076561198068688231,76561198068688231,248820,Risk of Rain,Action,"Hopoo Games, LLC",2013.0,9.99,1,2015,2,2522
26593076561198068688231,76561198068688231,265930,Goat Simulator,Casual,Coffee Stain Studios,2014.0,9.99,1,2014,1,1427
24607076561198068688231,76561198068688231,246070,Hack 'n' Slash,Adventure,Double Fine Productions,2014.0,13.37,0,2015,1,245
9820076561198017341667,76561198017341667,98200,Frozen Synapse,Indie,Mode 7,2011.0,24.99,1,2011,2,373
21964076561198017341667,76561198017341667,219640,Chivalry: Medieval Warfare,Action,Torn Banner Studios,2012.0,24.99,1,2013,1,1692
24773076561198017341667,76561198017341667,247730,Nether: Resurrected,Action,Phosphor Games Studio,2014.0,4.99,0,2014,0,39
21367076561198017341667,76561198017341667,213670,South Park™: The Stick of Truth™,Action,Obsidian Entertainment,2014.0,29.99,1,2014,1,1093
2427604mrtm,4mrtm,242760,The Forest,Action,Endnight Games Ltd,2014.0,14.99,1,2014,1,76
204180SavviSYD,SavviSYD,204180,Waveform,Adventure,Eden Industries,2012.0,1.99,0,2015,0,54
317510SavviSYD,SavviSYD,317510,Beyond Gravity,Action,Qwiboo Ltd,2014.0,1.99,1,2015,1,64
357900SavviSYD,SavviSYD,357900,Make it indie!,Adventure,Sometimes You,2015.0,0.99,0,2015,0,37
22600Benlord101,Benlord101,22600,Worms Reloaded,Strategy,Team17 Digital Ltd,2010.0,19.99,1,2014,2,2452
8930Benlord101,Benlord101,8930,Sid Meier's Civilization® V,Strategy,"Firaxis Games,Aspyr (Mac, Linux)",2010.0,29.99,1,2014,2,4794
233720Benlord101,Benlord101,233720,Surgeon Simulator,Action,Bossa Studios,2013.0,9.99,1,2014,1,458
252490Benlord101,Benlord101,252490,Rust,Action,Facepunch Studios,2013.0,19.99,1,2014,2,43
265930Benlord101,Benlord101,265930,Goat Simulator,Casual,Coffee Stain Studios,2014.0,9.99,1,2015,0,1876
9990076561198103364951,76561198103364951,99900,Spiral Knights,Action,Grey Havens,2011.0,0.0,1,2014,1,487
25249076561198070899741,76561198070899741,252490,Rust,Action,Facepunch Studios,2013.0,19.99,1,2014,2,44907
30283076561198070899741,76561198070899741,302830,BLOCKADE 3D,Action,Shumkov Dmitriy,2014.0,0.0,1,2015,1,608
220240Velocity_,Velocity_,220240,Far Cry 3,Action,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai",2012.0,19.99,1,2014,2,2471
9180076561198050396303,76561198050396303,91800,Cloning Clyde,Casual,Bacon Wrapped Games,2011.0,4.99,1,2015,2,632
6580076561198050396303,76561198050396303,65800,Dungeon Defenders,Action,Trendy Entertainment,2011.0,14.99,1,2014,1,27204
20436076561198050396303,76561198050396303,204360,Castle Crashers®,Action,The Behemoth,2012.0,14.99,1,2015,2,397
10470076561198050396303,76561198050396303,104700,Super MNC,Free to Play,Uber Entertainment,2012.0,0.0,1,2015,2,1853
21365076561198050396303,76561198050396303,213650,Dwarfs - F2P,Casual,Power of 2,2012.0,0.0,1,2015,2,277
73076561198027122657,76561198027122657,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2015,2,43678
20916076561198017205526,76561198017205526,209160,Call of Duty®: Ghosts,Action,Infinity Ward,2014.0,59.99,0,2013,0,514
893076561198017205526,76561198017205526,8930,Sid Meier's Civilization® V,Strategy,"Firaxis Games,Aspyr (Mac, Linux)",2010.0,29.99,1,2015,2,4160
3487076561198064710856,76561198064710856,34870,Sniper: Ghost Warrior 2,Action,City Interactive,2013.0,9.99,1,2014,1,1070
25249076561198064710856,76561198064710856,252490,Rust,Action,Facepunch Studios,2013.0,19.99,1,2015,2,65836
4787076561198064157979,76561198064157979,47870,Need For Speed: Hot Pursuit,Racing,Criterion Games,2010.0,19.99,0,2015,1,2504
38577076561198064157979,76561198064157979,385770,Time Clickers,Action,Proton Studio Inc,2015.0,0.0,1,2015,2,48
6060EpsiloN22,EpsiloN22,6060,"Star Wars: Battlefront 2 (Classic, 2005)",Action,Pandemic Studios,2005.0,9.99,1,2014,2,969
8190EpsiloN22,EpsiloN22,8190,Just Cause 2,Action,Avalanche Studios,2010.0,14.99,1,2014,0,415
209870EpsiloN22,EpsiloN22,209870,Blacklight: Retribution,Action,Hardsuit Labs,2012.0,0.0,0,2014,1,270
235600EpsiloN22,EpsiloN22,235600,Tom Clancy’s Splinter Cell Blacklist,Action,Ubisoft Toronto,2013.0,29.99,0,2014,1,918
9900EpsiloN22,EpsiloN22,9900,Star Trek Online,Free to Play,Cryptic Studios,2010.0,0.0,0,2014,1,752
34611076561198048191274,76561198048191274,346110,ARK: Survival Evolved,Action,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017.0,59.99,1,2015,1,2627
3237076561198018561494,76561198018561494,32370,STAR WARS™ - Knights of the Old Republic™,Adventure,"BioWare,Aspyr (Mac)",2003.0,9.99,1,2013,1,8076
4270076561198018561494,76561198018561494,42700,Call of Duty®: Black Ops,Action,Treyarch,2010.0,39.99,1,2012,1,2330
620nathan3197,nathan3197,620,Portal 2,Action,Valve,2011.0,19.99,1,2013,2,5819
221100nathan3197,nathan3197,221100,DayZ,Action,Bohemia Interactive,2013.0,34.99,1,2014,2,884
27335076561198002527794,76561198002527794,273350,Evolve Stage 2,Action,Turtle Rock Studios,2015.0,0.0,0,2015,0,261
25571076561198002527794,76561198002527794,255710,Cities: Skylines,Simulation,Colossal Order Ltd.,2015.0,29.99,1,2015,2,3948
271590mf2_profile,mf2_profile,271590,Grand Theft Auto V,Action,Rockstar North,2015.0,39.99,1,2015,2,9555
730SuchGayMuchWow,SuchGayMuchWow,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2015,2,56463
730SuchGayMuchWow,SuchGayMuchWow,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2015,2,56463
730SuchGayMuchWow,SuchGayMuchWow,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2015,2,56463
730SuchGayMuchWow,SuchGayMuchWow,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2015,2,56463
8870LegionofTalon,LegionofTalon,8870,BioShock Infinite,Action,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0,29.99,1,2014,1,632
4872076561198073329158,76561198073329158,48720,Mount & Blade: With Fire & Sword,Action,TaleWorlds Entertainment,2011.0,9.99,1,2014,2,7366
319050EnderLord,EnderLord,319050,Chaos Reborn,Indie,Snapshot Games Inc.,2015.0,9.99,1,2014,0,1847
400076561198077911827,76561198077911827,4000,Garry's Mod,Indie,Facepunch Studios,2006.0,9.99,1,2013,0,40066
10560076561198077911827,76561198077911827,105600,Terraria,Action,Re-Logic,2011.0,9.99,1,2014,1,8983
39154076561198051314722,76561198051314722,391540,Undertale,Indie,tobyfox,2015.0,9.99,1,2015,1,381
62076561198085099625,76561198085099625,620,Portal 2,Action,Valve,2011.0,19.99,1,2015,2,1287
33393076561198085099625,76561198085099625,333930,Dirty Bomb®,Action,Splash Damage,2015.0,0.0,1,2015,2,10
63800Ryuuuuuuu,Ryuuuuuuu,63800,Delve Deeper,Adventure,Lunar Giant,2010.0,4.99,0,2014,1,269
730Ryuuuuuuu,Ryuuuuuuu,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2015,2,55126
204360Kurejieru,Kurejieru,204360,Castle Crashers®,Action,The Behemoth,2012.0,14.99,1,2014,2,3645
263540Frapplebats,Frapplebats,263540,Villagers and Heroes,Free to Play,Mad Otter Games,2014.0,0.0,1,2014,1,8459
6000L0RD117,L0RD117,6000,STAR WARS™ Republic Commando™,Action,LucasArts,2005.0,9.99,1,2015,0,330
27490076561198092104105,76561198092104105,274900,Murder Miners,Action,JForce Games,2014.0,0.99,1,2015,2,35
31951076561198092104105,76561198092104105,319510,Five Nights at Freddy's,Indie,Scott Cawthon,2014.0,4.99,1,2014,2,140
6060GANDPUG,GANDPUG,6060,"Star Wars: Battlefront 2 (Classic, 2005)",Action,Pandemic Studios,2005.0,9.99,1,2014,2,9238
224260GANDPUG,GANDPUG,224260,No More Room in Hell,Action,No More Room in Hell Team,2011.0,0.0,1,2014,1,2455
234710GANDPUG,GANDPUG,234710,Poker Night 2,Casual,Telltale Games,2013.0,4.99,1,2015,0,151
239820GANDPUG,GANDPUG,239820,Game Dev Tycoon,Casual,Greenheart Games,2013.0,9.99,1,2014,2,4076
250260GANDPUG,GANDPUG,250260,Jazzpunk: Director's Cut,Adventure,Necrophone Games,2014.0,14.99,1,2015,2,336
500grimroaeos,grimroaeos,500,Left 4 Dead,Action,Valve,2008.0,19.99,1,2012,1,1374
22380grimroaeos,grimroaeos,22380,Fallout: New Vegas,Action,Obsidian Entertainment,2010.0,9.99,1,2013,2,11678
219150grimroaeos,grimroaeos,219150,Hotline Miami,Action,Dennaton Games,2012.0,9.99,1,2012,1,692
211820grimroaeos,grimroaeos,211820,Starbound,Action,Chucklefish,2016.0,14.99,1,2013,1,9150
221100Benny3888,Benny3888,221100,DayZ,Action,Bohemia Interactive,2013.0,34.99,0,2014,1,2306
230410AkiAari,AkiAari,230410,Warframe,Action,Digital Extremes,2013.0,0.0,1,2014,2,32611
12500Teknoe,Teknoe,12500,PuzzleQuest: Challenge of the Warlords,Casual,Infinite Interactive,2007.0,9.99,1,2011,2,724
200510Teknoe,Teknoe,200510,XCOM: Enemy Unknown,Strategy,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012.0,29.99,1,2013,2,12393
550shooterhunter,shooterhunter,550,Left 4 Dead 2,Action,Valve,2009.0,19.99,1,2015,0,7351
208090Rushes99,Rushes99,208090,Loadout,Action,Edge of Reality,2014.0,0.0,1,2014,2,365
730N1C7,N1C7,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2015,2,44847
212680N1C7,N1C7,212680,FTL: Faster Than Light,Indie,Subset Games,2012.0,9.99,1,2014,2,395
55230mudzkipper,mudzkipper,55230,Saints Row: The Third,Action,Volition,2011.0,9.99,1,2013,2,3727
105450DjinnieContact,DjinnieContact,105450,Age of Empires® III: Complete Collection,Simulation,Ensemble Studios,2009.0,39.99,1,2014,2,3758
216150DjinnieContact,DjinnieContact,216150,MapleStory,Casual,Nexon,2012.0,0.0,1,2013,2,21253
221380DjinnieContact,DjinnieContact,221380,Age of Empires II HD,Strategy,"Skybox Labs,Hidden Path Entertainment,Ensemble Studios",2013.0,19.99,1,2014,2,4176
219830DjinnieContact,DjinnieContact,219830,King Arthur's Gold,Action,Transhuman Design,2013.0,9.99,1,2014,2,7774
289650DjinnieContact,DjinnieContact,289650,Assassin's Creed® Unity,Action,Ubisoft,2014.0,29.99,0,2015,0,3232
409160Rwby_Rose,Rwby_Rose,409160,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",Free to Play,Crows Crows Crows,2015.0,0.0,1,2015,2,94
4000dead5,dead5,4000,Garry's Mod,Indie,Facepunch Studios,2006.0,9.99,1,2014,2,1658
4000ArchangelItherael,ArchangelItherael,4000,Garry's Mod,Indie,Facepunch Studios,2006.0,9.99,1,2015,1,365
220440ArchangelItherael,ArchangelItherael,220440,DmC: Devil May Cry,Action,Ninja Theory,2013.0,29.99,1,2015,2,807
4570ArchangelItherael,ArchangelItherael,4570,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",Strategy,Relic Entertainment,2006.0,12.99,1,2015,2,97
252490ArchangelItherael,ArchangelItherael,252490,Rust,Action,Facepunch Studios,2013.0,19.99,1,2015,2,8522
252950ArchangelItherael,ArchangelItherael,252950,Rocket League®,Action,"Psyonix, Inc.",2015.0,19.99,1,2015,0,1617
730ArchangelItherael,ArchangelItherael,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2015,1,61070
252490YIBB_,YIBB_,252490,Rust,Action,Facepunch Studios,2013.0,19.99,1,2015,0,3360
239820MynameisAuz,MynameisAuz,239820,Game Dev Tycoon,Casual,Greenheart Games,2013.0,9.99,1,2014,0,1258
271590MynameisAuz,MynameisAuz,271590,Grand Theft Auto V,Action,Rockstar North,2015.0,39.99,1,2015,1,10497
282140MynameisAuz,MynameisAuz,282140,SOMA,Action,Frictional Games,2015.0,29.99,1,2015,1,624
319510MynameisAuz,MynameisAuz,319510,Five Nights at Freddy's,Indie,Scott Cawthon,2014.0,4.99,1,2014,1,481
214490MynameisAuz,MynameisAuz,214490,Alien: Isolation,Action,"Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2014.0,39.99,1,2015,1,1172
376870MynameisAuz,MynameisAuz,376870,Minecraft: Story Mode - A Telltale Games Series,Adventure,Telltale Games,2015.0,24.99,1,2015,0,346
26023076561198068549781,76561198068549781,260230,Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,Adventure,Ubisoft Montpellier,2014.0,14.99,1,2015,2,536
2054076561198025409181,76561198025409181,20540,Company of Heroes: Tales of Valor,Strategy,Relic Entertainment,2009.0,19.99,1,2015,1,313
